canonical_smiles,standard_type,standard_value
COc1ccc(S(=O)(=O)Nc2ccncc2)c(C)c1C,EC50,260000.0
CCOC(=O)Cc1nnc(Nc2cccc(C)c2)c2ccccc12,EC50,260000.0
Cc1ccccc1Cn1nc(C)c(NC(=O)C2c3ccccc3Oc3ccccc32)c1C,EC50,260000.0
CCc1ccc(NC(=O)CSC2=C(C#N)C(c3ccc4c(c3)OCO4)CC(=O)N2)cc1,EC50,260000.0
COc1ccc(C)cc1-n1c(SCC(=O)Nc2cccc(C(=O)O)c2)nc2ccccc2c1=O,EC50,260000.0
O=S(=O)(Nc1cccc2ccccc12)c1cccc2nonc12,EC50,260000.0
CC1=C(Sc2nc3ccccc3[nH]2)C(=O)NC(C)(C)C1,EC50,260000.0
Cc1oc(-c2ccccc2Cl)nc1CN1C(=O)CN=C(c2ccccc2)c2ccccc21,EC50,260000.0
O=S(=O)(c1ccc(Cl)c(Cl)c1)c1snnc1-c1ccccc1,EC50,9698.0
CCOC(=O)Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,EC50,49200.0
Cc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)Cc2c[nH]c3ccccc23)c2ccccc2)o1,EC50,260000.0
O=C(N/N=C(\c1ccccc1)c1cccnc1)c1cccc(F)c1,EC50,21460.0
CCOc1ccc(CN(C)C(=O)CNC(=O)c2ccc3ccccc3c2)cc1OC,EC50,260000.0
CCCn1c(SCc2nc(O)c3c(C)c(C)sc3n2)nc2ccccc2c1=O,EC50,71940.0
CC1=Nc2ccccc2/C1=C/c1nc(-c2ccc(C)s2)oc1O,EC50,21430.0
COc1ccc(CCNC(=O)Nc2cccc([N+](=O)[O-])c2)cc1OC,EC50,260000.0
Oc1ccc(/C=N/Nc2ncc(Br)cn2)c(O)c1,EC50,18560.0
Nc1nc(N)c(/C=N/c2ccc(Br)cc2)c(Nc2ccc(Br)cc2)n1,EC50,71230.0
CCOC(=O)/C(=C\c1ccc(Cl)cc1)c1nc(O)c2c(C)c(C)sc2n1,EC50,260000.0
Cc1cccc(C2c3[nH]c4ccccc4c3CCN2Cc2cnn(-c3ccc(F)cc3)c2)n1,EC50,260000.0
Cc1cc(OCC(=O)N(Cc2ccco2)C2CCS(=O)(=O)C2)cc(C)c1Cl,EC50,260000.0
CSc1ccc(/C=N\Nc2nncn2N)cc1.Cl,EC50,141300.0
Cc1cc(C)n(Cc2ccc(Cl)cc2Cl)c(=O)c1S(=O)(=O)c1ccccc1,EC50,260000.0
COCCn1c(=O)[nH]c2cc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)ccc2c1=O,EC50,260000.0
